"COU","Country","VAR","Variable","MEA","Measure","ISIC4","ISIC4","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2006-Q1","T1-2006","IDX","Indice","0","Unités",,,89.1419067382812,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2006-Q2","T2-2006","IDX","Indice","0","Unités",,,92.1484146118164,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2006-Q3","T3-2006","IDX","Indice","0","Unités",,,95.0618286132812,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2006-Q4","T4-2006","IDX","Indice","0","Unités",,,97.0053787231445,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q1","T1-2007","IDX","Indice","0","Unités",,,97.8337936401367,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q2","T2-2007","IDX","Indice","0","Unités",,,99.361946105957,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q3","T3-2007","IDX","Indice","0","Unités",,,101.150588989258,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q4","T4-2007","IDX","Indice","0","Unités",,,101.653671264648,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q1","T1-2008","IDX","Indice","0","Unités",,,100.551956176758,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q2","T2-2008","IDX","Indice","0","Unités",,,97.8857040405273,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q3","T3-2008","IDX","Indice","0","Unités",,,92.5283279418945,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q4","T4-2008","IDX","Indice","0","Unités",,,85.301872253418,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q1","T1-2009","IDX","Indice","0","Unités",,,79.9348983764648,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q2","T2-2009","IDX","Indice","0","Unités",,,77.7491683959961,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q3","T3-2009","IDX","Indice","0","Unités",,,76.6544723510742,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q4","T4-2009","IDX","Indice","0","Unités",,,75.5339508056641,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q1","T1-2010","IDX","Indice","0","Unités",,,76.3487854003906,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q2","T2-2010","IDX","Indice","0","Unités",,,78.6758117675781,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q3","T3-2010","IDX","Indice","0","Unités",,,79.3283081054688,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q4","T4-2010","IDX","Indice","0","Unités",,,78.2707443237305,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,77.3010177612305,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,77.2078857421875,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,78.377326965332,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,79.2597732543945,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,78.9551391601562,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,78.8312835693359,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,79.3479995727539,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,79.8047027587891,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,79.9998626708984,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,81.2092819213867,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,82.7756195068359,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,85.7255859375,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,90.0304718017578,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,92.1775665283203,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,94.3701629638672,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,98.0130004882812,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,99.4844055175781,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,98.7781372070312,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,99.5114288330078,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,100.342376708984,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,99.6152572631836,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,99.2806854248047,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,99.2252349853516,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,97.3000793457031,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,94.0973739624023,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,92.7325592041016,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,92.9582977294922,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,93.5288848876953,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,94.0508804321289,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,93.7303848266602,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,93.2987289428711,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,94.3836669921875,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,95.6014022827148,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,93.7001876831055,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,90.3818893432617,,
"DNK","Danemark","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,88.8692092895508,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q1","T1-2007","IDX","Indice","0","Unités",,,99.4643173217773,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q2","T2-2007","IDX","Indice","0","Unités",,,100.379913330078,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q3","T3-2007","IDX","Indice","0","Unités",,,100.498069763184,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q4","T4-2007","IDX","Indice","0","Unités",,,99.6576995849609,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q1","T1-2008","IDX","Indice","0","Unités",,,98.9794998168945,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q2","T2-2008","IDX","Indice","0","Unités",,,98.5171356201172,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q3","T3-2008","IDX","Indice","0","Unités",,,96.9722213745117,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q4","T4-2008","IDX","Indice","0","Unités",,,94.0434036254883,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q1","T1-2009","IDX","Indice","0","Unités",,,91.5524444580078,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q2","T2-2009","IDX","Indice","0","Unités",,,91.2878036499023,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q3","T3-2009","IDX","Indice","0","Unités",,,93.1425170898438,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q4","T4-2009","IDX","Indice","0","Unités",,,95.7612686157227,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q1","T1-2010","IDX","Indice","0","Unités",,,98.3572387695312,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q2","T2-2010","IDX","Indice","0","Unités",,,100.219146728516,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q3","T3-2010","IDX","Indice","0","Unités",,,100.78914642334,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q4","T4-2010","IDX","Indice","0","Unités",,,101.404899597168,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,102.806289672852,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,104.061790466309,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,104.199813842773,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,104.341827392578,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,104.118927001953,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,101.431251525879,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,98.5811004638672,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,97.4535827636719,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,98.0646286010742,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,99.8246231079102,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,101.00057220459,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,102.196548461914,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,104.236595153809,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,106.122787475586,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,107.582038879395,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,109.153358459473,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,110.863899230957,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,112.652702331543,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,114.97176361084,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,118.749786376953,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,124.48291015625,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,128.661163330078,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,128.166610717773,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,127.504371643066,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,129.209823608398,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,130.845672607422,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,131.754745483398,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,132.65625,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,133.689010620117,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,134.957214355469,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,137.890228271484,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,142.242080688477,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,145.413040161133,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,147.129180908203,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,148.264556884766,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,147.680465698242,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,142.787521362305,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,140.934051513672,,
"BEL","Belgique","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,148.155136108398,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2006-Q1","T1-2006","IDX","Indice","0","Unités",,,89.2129821777344,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2006-Q2","T2-2006","IDX","Indice","0","Unités",,,91.8276138305664,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2006-Q3","T3-2006","IDX","Indice","0","Unités",,,95.37109375,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2006-Q4","T4-2006","IDX","Indice","0","Unités",,,98.9206161499023,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q1","T1-2007","IDX","Indice","0","Unités",,,100.439445495605,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q2","T2-2007","IDX","Indice","0","Unités",,,100.194404602051,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q3","T3-2007","IDX","Indice","0","Unités",,,99.7890472412109,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2007-Q4","T4-2007","IDX","Indice","0","Unités",,,99.5771102905273,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q1","T1-2008","IDX","Indice","0","Unités",,,99.6477661132812,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q2","T2-2008","IDX","Indice","0","Unités",,,99.2156677246094,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q3","T3-2008","IDX","Indice","0","Unités",,,96.842658996582,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2008-Q4","T4-2008","IDX","Indice","0","Unités",,,92.5757217407227,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q1","T1-2009","IDX","Indice","0","Unités",,,89.0147171020508,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q2","T2-2009","IDX","Indice","0","Unités",,,88.0396881103516,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q3","T3-2009","IDX","Indice","0","Unités",,,89.4196624755859,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2009-Q4","T4-2009","IDX","Indice","0","Unités",,,91.9648284912109,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q1","T1-2010","IDX","Indice","0","Unités",,,94.1256942749023,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q2","T2-2010","IDX","Indice","0","Unités",,,94.7636871337891,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q3","T3-2010","IDX","Indice","0","Unités",,,94.2975616455078,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2010-Q4","T4-2010","IDX","Indice","0","Unités",,,93.687744140625,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,93.3924407958984,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,93.2430725097656,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,92.242317199707,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,90.9060211181641,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,89.6696853637695,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,88.794677734375,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,88.8062133789062,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,88.2744064331055,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,86.7383117675781,,
"FIN","Finlande","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,85.5246353149414,,
